EPOQUE,GAMMA,AVAILABLE_ACTIONS,N0,REWARD_IF_CROSS,REWARD_IF_COLLISION,REWARD_IF_STILL,TOTAL_EPOQUE,EPSILON,ALPHA,TOTAL_REWARDS,MEAN_SCORE,MEAN_SCORE_[-10],SCORE
628,0.99,2,5,500,-10,0,1001,0.31,0.20,12240.00,19.98,24.30,25
629,0.99,2,5,500,-10,0,1001,0.42,0.10,11260.00,19.99,24.20,23
630,0.99,2,5,500,-10,0,1001,0.14,0.33,11620.00,20.00,24.00,24
631,0.99,2,5,500,-10,0,1001,0.10,0.33,12250.00,20.00,24.00,25
632,0.99,2,5,500,-10,0,1001,0.50,0.14,11130.00,20.01,23.90,23
633,0.99,2,5,500,-10,0,1001,0.28,0.25,11060.00,20.01,23.90,23
634,0.99,2,5,500,-10,0,1001,0.36,0.50,12230.00,20.02,23.80,25
635,0.99,2,5,500,-10,0,1001,0.36,0.50,11700.00,20.03,23.70,24
636,0.99,2,5,500,-10,0,1001,0.38,0.09,11660.00,20.03,23.80,24
637,0.99,2,5,500,-10,0,1001,0.45,0.20,11240.00,20.04,23.90,23
638,0.99,2,5,500,-10,0,1001,0.38,0.50,12240.00,20.05,23.90,25
639,0.99,2,5,500,-10,0,1001,0.26,0.25,11690.00,20.05,24.00,24
640,0.99,2,5,500,-10,0,1001,0.26,0.17,12190.00,20.06,24.10,25
641,0.99,2,5,500,-10,0,1001,0.36,0.50,11210.00,20.06,23.90,23
642,0.99,2,5,500,-10,0,1001,0.26,0.17,10650.00,20.07,23.80,22
643,0.99,2,5,500,-10,0,1001,0.62,0.08,11190.00,20.07,23.80,23
644,0.99,2,5,500,-10,0,1001,1.00,0.50,10590.00,20.07,23.50,22
645,0.99,2,5,500,-10,0,1001,0.45,0.50,12810.00,20.08,23.70,26
646,0.99,2,5,500,-10,0,1001,0.62,0.33,11180.00,20.09,23.60,23
647,0.99,2,5,500,-10,0,1001,0.22,0.07,11130.00,20.09,23.60,23
648,0.99,2,5,500,-10,0,1001,0.45,0.25,12170.00,20.10,23.60,25
649,0.99,2,5,500,-10,0,1001,0.38,0.25,12230.00,20.11,23.70,25
650,0.99,2,5,500,-10,0,1001,0.56,0.11,11720.00,20.11,23.60,24
651,0.99,2,5,500,-10,0,1001,0.50,0.20,12320.00,20.12,23.80,25
652,0.99,2,5,500,-10,0,1001,0.29,0.05,10580.00,20.12,23.80,22
653,0.99,2,5,500,-10,0,1001,0.71,0.33,11620.00,20.13,23.90,24
654,0.99,2,5,500,-10,0,1001,0.50,0.33,11120.00,20.13,24.00,23
655,0.99,2,5,500,-10,0,1001,0.26,0.09,11790.00,20.14,23.80,24
656,0.99,2,5,500,-10,0,1001,0.28,0.05,12240.00,20.15,24.00,25
657,0.99,2,5,500,-10,0,1001,0.29,0.20,12240.00,20.16,24.20,25
658,0.99,2,5,500,-10,0,1001,0.19,0.05,12200.00,20.16,24.20,25
659,0.99,2,5,500,-10,0,1001,0.33,0.11,12240.00,20.17,24.20,25
660,0.99,2,5,500,-10,0,1001,0.21,0.08,10960.00,20.17,24.10,23
661,0.99,2,5,500,-10,0,1001,0.45,0.08,11690.00,20.18,24.00,24
662,0.99,2,5,500,-10,0,1001,0.33,0.25,11690.00,20.19,24.20,24
663,0.99,2,5,500,-10,0,1001,0.26,0.05,11040.00,20.19,24.10,23
664,0.99,2,5,500,-10,0,1001,0.36,0.08,11740.00,20.20,24.20,24
665,0.99,2,5,500,-10,0,1001,0.19,0.06,11120.00,20.20,24.10,23
666,0.99,2,5,500,-10,0,1001,0.33,0.02,12190.00,20.21,24.10,25
667,0.99,2,5,500,-10,0,1001,0.31,0.08,12270.00,20.21,24.10,25
668,0.99,2,5,500,-10,0,1001,0.33,0.14,10660.00,20.22,23.80,22
669,0.99,2,5,500,-10,0,1001,0.71,0.33,13290.00,20.23,24.00,27
670,0.99,2,5,500,-10,0,1001,0.29,0.07,11160.00,20.23,24.00,23
671,0.99,2,5,500,-10,0,1001,0.83,1.00,12790.00,20.24,24.20,26
672,0.99,2,5,500,-10,0,1001,0.56,0.33,12790.00,20.25,24.40,26
673,0.99,2,5,500,-10,0,1001,0.18,0.09,10540.00,20.25,24.30,22
674,0.99,2,5,500,-10,0,1001,0.83,0.50,11120.00,20.25,24.20,23
675,0.99,2,5,500,-10,0,1001,0.17,0.06,11750.00,20.26,24.30,24
676,0.99,2,5,500,-10,0,1001,0.71,0.33,11650.00,20.27,24.20,24
677,0.99,2,5,500,-10,0,1001,0.71,1.00,12220.00,20.27,24.20,25
678,0.99,2,5,500,-10,0,1001,0.62,0.25,11630.00,20.28,24.40,24
679,0.99,2,5,500,-10,0,1001,0.31,0.08,11580.00,20.28,24.10,24
680,0.99,2,5,500,-10,0,1001,0.71,0.20,12800.00,20.29,24.40,26
681,0.99,2,5,500,-10,0,1001,0.45,0.25,12320.00,20.30,24.30,25
682,0.99,2,5,500,-10,0,1001,1.00,0.33,11070.00,20.30,24.00,23
683,0.99,2,5,500,-10,0,1001,0.28,0.33,11710.00,20.31,24.20,24
684,0.99,2,5,500,-10,0,1001,0.56,0.20,11630.00,20.31,24.30,24
685,0.99,2,5,500,-10,0,1001,0.12,0.06,12820.00,20.32,24.50,26
686,0.99,2,5,500,-10,0,1001,0.29,0.07,12190.00,20.33,24.60,25
687,0.99,2,5,500,-10,0,1001,0.10,0.12,11640.00,20.33,24.50,24
688,0.99,2,5,500,-10,0,1001,0.31,0.12,12260.00,20.34,24.60,25
689,0.99,2,5,500,-10,0,1001,0.62,0.50,11150.00,20.34,24.50,23
690,0.99,2,5,500,-10,0,1001,0.20,0.06,11820.00,20.35,24.30,24
691,0.99,2,5,500,-10,0,1001,0.25,0.14,11600.00,20.36,24.20,24
692,0.99,2,5,500,-10,0,1001,0.17,0.06,12350.00,20.36,24.40,25
693,0.99,2,5,500,-10,0,1001,0.50,0.17,12240.00,20.37,24.50,25
