0,0.99,2,0.001,500,-10,0,601,1.00,1.00,4790.00,11.00,11.00,11
1,0.99,2,0.001,500,-10,0,601,1.00,1.00,5150.00,11.50,11.50,12
2,0.99,2,0.001,500,-10,0,601,1.00,1.00,6400.00,12.33,12.33,14
3,0.99,2,0.001,500,-10,0,601,1.00,1.00,6420.00,12.75,12.75,14
4,0.99,2,0.001,500,-10,0,601,1.00,1.00,6230.00,13.00,13.00,14
5,0.99,2,0.001,500,-10,0,601,1.00,0.50,6940.00,13.33,13.33,15
6,0.99,2,0.001,500,-10,0,601,1.00,1.00,6930.00,13.57,13.57,15
7,0.99,2,0.001,500,-10,0,601,1.00,1.00,7370.00,13.88,13.88,16
8,0.99,2,0.001,500,-10,0,601,1.00,1.00,6870.00,14.00,14.00,15
9,0.99,2,0.001,500,-10,0,601,1.00,1.00,6880.00,14.10,14.10,15
10,0.99,2,0.001,500,-10,0,601,0.00,1.00,6760.00,14.18,14.50,15
11,0.99,2,0.001,500,-10,0,601,1.00,0.50,7360.00,14.33,14.90,16
12,0.99,2,0.001,500,-10,0,601,1.00,1.00,7870.00,14.54,15.20,17
13,0.99,2,0.001,500,-10,0,601,1.00,1.00,7320.00,14.64,15.40,16
14,0.99,2,0.001,500,-10,0,601,1.00,1.00,9030.00,14.93,15.90,19
15,0.99,2,0.001,500,-10,0,601,1.00,1.00,7930.00,15.06,16.10,17
16,0.99,2,0.001,500,-10,0,601,1.00,0.50,8390.00,15.24,16.40,18
17,0.99,2,0.001,500,-10,0,601,1.00,1.00,8270.00,15.39,16.60,18
18,0.99,2,0.001,500,-10,0,601,0.00,1.00,7820.00,15.47,16.80,17
19,0.99,2,0.001,500,-10,0,601,1.00,0.50,9020.00,15.65,17.20,19
20,0.99,2,0.001,500,-10,0,601,1.00,1.00,9030.00,15.81,17.60,19
21,0.99,2,0.001,500,-10,0,601,0.00,1.00,10040.00,16.05,18.10,21
22,0.99,2,0.001,500,-10,0,601,1.00,0.33,9510.00,16.22,18.40,20
23,0.99,2,0.001,500,-10,0,601,1.00,1.00,8870.00,16.33,18.70,19
24,0.99,2,0.001,500,-10,0,601,0.00,0.33,8430.00,16.40,18.60,18
